가게 이름,업종구분,주소,URL
소랑도,생선회,서울 광진구 천호대로111길 41 1층 소랑도,https://pcmap.place.naver.com/restaurant/1738768651/review/visitor#
서교주담 건대,요리주점,서울 광진구 능동로13길 23 1층,https://pcmap.place.naver.com/restaurant/1020465011/review/visitor#
신사소곱창,"곱창,막창,양",서울 광진구 아차산로31길 39 1층 신사소곱창 건대점,https://pcmap.place.naver.com/restaurant/38003055/review/visitor#
언리미티드,술집,서울 광진구 아차산로31길 23 지하1층,https://pcmap.place.naver.com/restaurant/58373020/review/visitor#
하나양곱창,"곱창,막창,양",서울 광진구 능동로38길 10 1층,https://pcmap.place.naver.com/restaurant/1262692202/review/visitor#
디도 재즈 라운지,양식,서울 광진구 자양로18길 56 지층 디도재즈라운지,https://pcmap.place.naver.com/restaurant/1191123979/review/visitor#
선비다이닝 건대점,요리주점,서울 광진구 아차산로33길 40 2층,https://pcmap.place.naver.com/restaurant/1015633010/review/visitor#
송림식당,기사식당,서울 광진구 자양번영로 79,https://pcmap.place.naver.com/restaurant/11717380/review/visitor#
정면,국수,서울 광진구 능동로13길 88 1층,https://pcmap.place.naver.com/restaurant/1765453403/review/visitor#
숙성부심 본점,돼지고기구이,서울 광진구 능동로 271-1 1층 숙성부심,https://pcmap.place.naver.com/restaurant/1178891712/review/visitor#
빠오즈푸 본점,"딤섬,중식만두",서울 광진구 광나루로 373,https://pcmap.place.naver.com/restaurant/20757891/review/visitor#
윤키,"카페,디저트",서울 광진구 능동로38길 27 1층 윤키,https://pcmap.place.naver.com/restaurant/1715074280/review/visitor#
재즈바주옥,스페인음식,서울 광진구 구의강변로 64 1층 104호,https://pcmap.place.naver.com/restaurant/1864134693/review/visitor#
라칸티네,양식,서울 광진구 능동로 282 라칸티네,https://pcmap.place.naver.com/restaurant/37592358/review/visitor#
목화돈 건대점,"육류,고기요리",서울 광진구 아차산로29길 16 1층,https://pcmap.place.naver.com/restaurant/1833004311/review/visitor#
시홍쓰,중식당,서울 광진구 능동로17길 5 1층,https://pcmap.place.naver.com/restaurant/1494321970/review/visitor#
성수완당,한식,서울 광진구 아차산로26길 13 1층,https://pcmap.place.naver.com/restaurant/1683696846/review/visitor#
조용한주택,"스파게티,파스타전문",서울 광진구 동일로24길 24 1층,https://pcmap.place.naver.com/restaurant/1103842592/review/visitor#
도톰,돼지고기구이,서울 광진구 능동로 386 1층,https://pcmap.place.naver.com/restaurant/1964206034/review/visitor#
택이네조개전골 군자역점,조개요리,서울 광진구 천호대로 591 1층,https://pcmap.place.naver.com/restaurant/1433642604/review/visitor#
평정원 건대점,요리주점,"서울 광진구 아차산로33길 41 B1, 1층, 2층",https://pcmap.place.naver.com/restaurant/1779753139/review/visitor#
석기시대 짜장마을,중식당,서울 광진구 군자로 111,https://pcmap.place.naver.com/restaurant/20928127/review/visitor#
종로불돼지,돼지고기구이,서울 종로구 청계천로 67 1층,https://pcmap.place.naver.com/restaurant/21582064/review/visitor#
또오리,오리요리,서울 종로구 성균관로 6-4 또오리,https://pcmap.place.naver.com/restaurant/12048016/review/visitor#
고베규카츠 대학로점,돈가스,서울 종로구 대학로11길 34 고베규카츠 대학로점,https://pcmap.place.naver.com/restaurant/1560991978/review/visitor#
더 키친750,이탈리아음식,서울 종로구 대학로8가길 80 2층,https://pcmap.place.naver.com/restaurant/37420979/review/visitor#
기러기둥지 익선동 본점,양식,서울 종로구 돈화문로11길 28-4 1층,https://pcmap.place.naver.com/restaurant/83235399/review/visitor#
미도인 대학로,양식,서울 종로구 대학로9길 32 1층 미도인,https://pcmap.place.naver.com/restaurant/1747236582/review/visitor#
혜화도담,한식,서울 종로구 대명1길 16-6 혜화도담,https://pcmap.place.naver.com/restaurant/1638640485/review/visitor#
반기다,퓨전음식,서울 종로구 익선동 166-52,https://pcmap.place.naver.com/restaurant/1337452676/review/visitor#
라 스위스,이탈리아음식,서울 종로구 자하문로6길 11-36 끄레아주차장 안,https://pcmap.place.naver.com/restaurant/1505990157/review/visitor#
북촌도담,한식,서울 종로구 북촌로1길 9,https://pcmap.place.naver.com/restaurant/1393475011/review/visitor#
청수당 베이커리,"카페,디저트",서울 종로구 돈화문로11나길 31-9,https://pcmap.place.naver.com/restaurant/1262377225/review/visitor#
은성 한정식,한정식,서울 종로구 우정국로 45-23 조계사 후문 (불교대학 옆건물),https://pcmap.place.naver.com/restaurant/1194910250/review/visitor#
닥터로빈 광화문점,이탈리아음식,서울 종로구 종로3길 17 D-타워 5층,https://pcmap.place.naver.com/restaurant/36992330/review/visitor#
우와 대학로점,일식당,서울 종로구 동숭길 78 2층,https://pcmap.place.naver.com/restaurant/1400319959/review/visitor#
인사동마늘보쌈,"족발,보쌈",서울 종로구 인사동8길 12-5,https://pcmap.place.naver.com/restaurant/37942234/review/visitor#
혜화수산 혜화본점,생선회,서울 종로구 창경궁로 259,https://pcmap.place.naver.com/restaurant/18678006/review/visitor#
미도갈비,"육류,고기요리",서울 종로구 삼일대로15길 25 1층,https://pcmap.place.naver.com/restaurant/1264295690/review/visitor#
은돼지식당,"육류,고기요리",서울 종로구 대학로9길 29,https://pcmap.place.naver.com/restaurant/1193580592/review/visitor#
한술식당 대학로점,덮밥,서울 종로구 대학로11길 27 2층,https://pcmap.place.naver.com/restaurant/1539590580/review/visitor#
종로3가 장군굴보쌈,"족발,보쌈",서울 종로구 수표로20길 22,https://pcmap.place.naver.com/restaurant/31658139/review/visitor#
살롱순라 서순라길점,양식,서울 종로구 율곡로10길 75 살롱순라,https://pcmap.place.naver.com/restaurant/1266673496/review/visitor#
까치화방 종로점,"카페,디저트",서울 종로구 종로 51 종로타워빌딩 1층,https://pcmap.place.naver.com/restaurant/1332315113/review/visitor#
뎁짜이 대학로점,베트남음식,서울 종로구 대학로11길 41-4 1층,https://pcmap.place.naver.com/restaurant/34431003/review/visitor#
참돼짓간 종로본점,돼지고기구이,서울 종로구 돈화문로5가길 1 피카디리 cgv극장 1층 1-89호,https://pcmap.place.naver.com/restaurant/1541393160/review/visitor#
잘빠진메밀 서촌 본점,막국수,서울 종로구 자하문로11길 4,https://pcmap.place.naver.com/restaurant/35135719/review/visitor#
나르,요리주점,서울 종로구 대명1길 20 2층,https://pcmap.place.naver.com/restaurant/1082491061/review/visitor#
양연화로 종로직영점,돼지고기구이,서울 종로구 삼일대로17길 18 종로맛집 양연화로 종로직영점,https://pcmap.place.naver.com/restaurant/1777652650/review/visitor#
삼안갈비촌,"육류,고기요리",서울 종로구 대명1길 7 1층,https://pcmap.place.naver.com/restaurant/1844708952/review/visitor#
레이지버거클럽 부암점,햄버거,서울 종로구 창의문로 137 2층,https://pcmap.place.naver.com/restaurant/1410647547/review/visitor#
평양고깃집,"육류,고기요리",서울 종로구 인사동5길 14 2층 평양 고깃집,https://pcmap.place.naver.com/restaurant/1543784908/review/visitor#
포담 서촌본점,중식당,서울 종로구 사직로 133-10 2층 포담,https://pcmap.place.naver.com/restaurant/36908457/review/visitor#
국찌족발,"족발,보쌈",서울 종로구 우정국로2길 34 . 1층 국찌족발,https://pcmap.place.naver.com/restaurant/1374598059/review/visitor#
오죽이네,닭요리,서울 종로구 돈화문로11가길 25,https://pcmap.place.naver.com/restaurant/19418573/review/visitor#
이들스,"멕시코,남미음식",서울 종로구 삼일대로 428 중2층 이들스,https://pcmap.place.naver.com/restaurant/1153655734/review/visitor#
개성만두 궁,만두,서울 종로구 인사동10길 11-3,https://pcmap.place.naver.com/restaurant/11590805/review/visitor#
핏제리아오 대학로 본점,피자,"서울 종로구 동숭길 86 2, 3층",https://pcmap.place.naver.com/restaurant/33646740/review/visitor#
서촌기와집 경복궁본점,한식,서울 종로구 자하문로1길 35,https://pcmap.place.naver.com/restaurant/1129006435/review/visitor#
촌놈,돼지고기구이,서울 종로구 대학로8가길 48,https://pcmap.place.naver.com/restaurant/11867483/review/visitor#
온천집,샤브샤브,서울 종로구 돈화문로11나길 31-8,https://pcmap.place.naver.com/restaurant/1113085292/review/visitor#
부부식당,한식,서울 종로구 동숭길 43 2층 부부식당,https://pcmap.place.naver.com/restaurant/487146615/review/visitor#
고기꾼김춘배 종로직영점,돼지고기구이,서울 종로구 삼일대로17길 17 5층 고기꾼 김춘배,https://pcmap.place.naver.com/restaurant/37766317/review/visitor#
고청담 광화문 디타워점,소고기구이,서울 종로구 종로3길 17 D타워 5층,https://pcmap.place.naver.com/restaurant/1223232276/review/visitor#
고메식당,돼지고기구이,서울 종로구 종로10길 14,https://pcmap.place.naver.com/restaurant/38590197/review/visitor#
진중 우육면관,아시아음식,서울 종로구 청계천로 75-2,https://pcmap.place.naver.com/restaurant/1124361834/review/visitor#
포시즌스 호텔 서울 보칼리노,이탈리아음식,서울 종로구 새문안로 97 2층,https://pcmap.place.naver.com/restaurant/38623401/review/visitor#
도화선,"육류,고기요리",서울 종로구 삼일대로17길 51 1층,https://pcmap.place.naver.com/restaurant/1027231695/review/visitor#
삼청동수제비,한식,서울 종로구 삼청로 101-1,https://pcmap.place.naver.com/restaurant/11569605/review/visitor#
준수방키친,이탈리아음식,서울 종로구 자하문로11길 8 준수방키친,https://pcmap.place.naver.com/restaurant/36819674/review/visitor#
잘빠진메밀 서순라길점,막국수,서울 종로구 율곡로8길 73 잘빠진메밀 서순라길점,https://pcmap.place.naver.com/restaurant/800663301/review/visitor#
깡통만두,만두,서울 종로구 북촌로2길 5-6 1층,https://pcmap.place.naver.com/restaurant/11863403/review/visitor#
두두,한식,서울 종로구 동숭길 63 2층,https://pcmap.place.naver.com/restaurant/31592246/review/visitor#
우아라 광화문점,소고기구이,서울 종로구 종로1길 50 더케이트윈타워 지하1층 우아라 광화문,https://pcmap.place.naver.com/restaurant/1980688980/review/visitor#
모던샤브하우스 광화문D타워점,샤브샤브,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층,https://pcmap.place.naver.com/restaurant/1838141891/review/visitor#
간판없는가게,이탈리아음식,서울 종로구 돈화문로11다길 36 1층 간판없는가게,https://pcmap.place.naver.com/restaurant/268542013/review/visitor#
숙달돼지 종각점,돼지고기구이,서울 종로구 종로8길 15,https://pcmap.place.naver.com/restaurant/1567345635/review/visitor#
대련집,"칼국수,만두",서울 종로구 종로16길 37,https://pcmap.place.naver.com/restaurant/11850242/review/visitor#
대찬횟집,생선회,서울 종로구 우정국로2길 10 지하 1층,https://pcmap.place.naver.com/restaurant/37842294/review/visitor#
제주바다 서울본점,생선회,서울 종로구 종로35길 18 1층,https://pcmap.place.naver.com/restaurant/38648333/review/visitor#
노티드 안국,카페,서울 종로구 북촌로 6-3 1층,https://pcmap.place.naver.com/restaurant/1229793109/review/visitor#
진옥화할매원조닭한마리,닭요리,서울 종로구 종로40가길 18,https://pcmap.place.naver.com/restaurant/11619295/review/visitor#
온지음 레스토랑,한식,서울 종로구 효자로 49 온지음 4층,https://pcmap.place.naver.com/restaurant/1302703569/review/visitor#
서울서둘째로잘하는집,차,서울 종로구 삼청로 122-1,https://pcmap.place.naver.com/restaurant/11569682/review/visitor#
황생가칼국수,"칼국수,만두",서울 종로구 북촌로5길 78,https://pcmap.place.naver.com/restaurant/11679429/review/visitor#
익선잡방,브런치,서울 종로구 수표로28길 17-21 익선잡방,https://pcmap.place.naver.com/restaurant/1767890367/review/visitor#
하얀고래 종각본점,한식,"서울 종로구 종로 65 1층 109,110,111호",https://pcmap.place.naver.com/restaurant/1325778307/review/visitor#
박가네 빈대떡,"전,빈대떡",서울 종로구 종로32길 7,https://pcmap.place.naver.com/restaurant/13493819/review/visitor#
자하손만두,만두,서울 종로구 백석동길 12,https://pcmap.place.naver.com/restaurant/11688084/review/visitor#
이문설렁탕,"곰탕,설렁탕",서울 종로구 우정국로 38-13,https://pcmap.place.naver.com/restaurant/11711983/review/visitor#
육랩 종로점,"육류,고기요리",서울 종로구 우정국로2길 42 3층 육랩,https://pcmap.place.naver.com/restaurant/1450644151/review/visitor#
부촌육회 본점,"육류,고기요리",서울 종로구 종로 200-12,https://pcmap.place.naver.com/restaurant/36428555/review/visitor#
혜화양육관,양꼬치,서울 종로구 대명1길 23,https://pcmap.place.naver.com/restaurant/32407273/review/visitor#
스태픽스,"카페,디저트",서울 종로구 사직로9길 22 102호,https://pcmap.place.naver.com/restaurant/1142689405/review/visitor#
동화,요리주점,서울 종로구 대명1길 16-6 2층 동화,https://pcmap.place.naver.com/restaurant/1669566053/review/visitor#
몽중헌 안국점,중식당,서울 종로구 북촌로 31-22,https://pcmap.place.naver.com/restaurant/13399101/review/visitor#
오스테리아소띠,이탈리아음식,서울 종로구 자하문로10길 10-19,https://pcmap.place.naver.com/restaurant/1574515002/review/visitor#
청진옥,해장국,서울 종로구 종로3길 32,https://pcmap.place.naver.com/restaurant/13544101/review/visitor#
반디 서순라길,요리주점,서울 종로구 율곡로8길 45 1층,https://pcmap.place.naver.com/restaurant/1051747215/review/visitor#
스파게티가있는풍경 광화문점,"스파게티,파스타전문",서울 종로구 새문안로 103-1 2층,https://pcmap.place.naver.com/restaurant/31420349/review/visitor#
육미안 혜화점,소고기구이,서울 종로구 창경궁로 246-4 1층 육미안,https://pcmap.place.naver.com/restaurant/1718133788/review/visitor#
삼겹살전문점대통령 본점,"육류,고기요리",서울 종로구 대학로14길 12-1,https://pcmap.place.naver.com/restaurant/31403119/review/visitor#
서촌계단집,"해물,생선요리",서울 종로구 자하문로1길 15,https://pcmap.place.naver.com/restaurant/31694842/review/visitor#
빠리가옥,프랑스음식,서울 종로구 수표로28길 33-4,https://pcmap.place.naver.com/restaurant/310755957/review/visitor#
해피니스 대학로점,중식당,서울 종로구 대학로11길 40 세훈빌딩 1층,https://pcmap.place.naver.com/restaurant/1064882776/review/visitor#
도마 유즈라멘,한식,서울 종로구 북촌로2길 14 유즈라멘,https://pcmap.place.naver.com/restaurant/1557353265/review/visitor#
도량,중식당,"서울 종로구 자하문로6길 6 2, 3층",https://pcmap.place.naver.com/restaurant/1817207066/review/visitor#
남대문막내횟집 광교점,생선회,서울 종로구 우정국로 4-1,https://pcmap.place.naver.com/restaurant/31575816/review/visitor#
H라운지,브런치,서울 종로구 자하문로4길 21-9,https://pcmap.place.naver.com/restaurant/1171532481/review/visitor#
토리고야 종로본점,이자카야,서울 종로구 우정국로2길 36,https://pcmap.place.naver.com/restaurant/37770443/review/visitor#
계림,닭볶음탕,서울 종로구 돈화문로4길 39,https://pcmap.place.naver.com/restaurant/33068253/review/visitor#
덕후선생 광화문디타워점,중식당,서울 종로구 종로3길 17 D타워 4층,https://pcmap.place.naver.com/restaurant/1175095587/review/visitor#
동백양과점 익선점,"카페,디저트",서울 종로구 수표로28길 17-24,https://pcmap.place.naver.com/restaurant/1387480043/review/visitor#
오봉집 종로점,한식,서울 종로구 종로8길 20 1층,https://pcmap.place.naver.com/restaurant/1558521785/review/visitor#
강가네 떡볶이,떡볶이,서울 종로구 종로32길 2 아케이트 101호,https://pcmap.place.naver.com/restaurant/1991674359/review/visitor#
동묘집,한식,서울 종로구 종로52길 43-9 1층,https://pcmap.place.naver.com/restaurant/1707224049/review/visitor#
더숲 초소책방,카페,서울 종로구 인왕산로 172,https://pcmap.place.naver.com/restaurant/1602048207/review/visitor#
오레노카츠 대학로점,돈가스,서울 종로구 대학로 128 1층,https://pcmap.place.naver.com/restaurant/1094922435/review/visitor#
자미더홍,요리주점,서울 종로구 동숭길 129 자미더홍,https://pcmap.place.naver.com/restaurant/1834512918/review/visitor#
유자유김치떡볶이 대학로점,떡볶이,서울 종로구 대명길 37 2층,https://pcmap.place.naver.com/restaurant/1106282746/review/visitor#
호호식당 익선,일식당,서울 종로구 익선동 170-1,https://pcmap.place.naver.com/restaurant/1765213815/review/visitor#
파스타마켓,"스파게티,파스타전문",서울 종로구 대학로11길 9-5 1층 파스타마켓,https://pcmap.place.naver.com/restaurant/1121062750/review/visitor#
스시소라 광화문점,일식당,서울 종로구 종로 19 르메이에르 지하1층 116호,https://pcmap.place.naver.com/restaurant/1043397620/review/visitor#
창창,중식당,서울 종로구 창신12길 37 창창,https://pcmap.place.naver.com/restaurant/1903257210/review/visitor#
서양집 혜화대학로본점,"스파게티,파스타전문",서울 종로구 대학로9길 23-2 2층,https://pcmap.place.naver.com/restaurant/717158780/review/visitor#
학림,카페,서울 종로구 대학로 119 2층 학림카페,https://pcmap.place.naver.com/restaurant/11716359/review/visitor#
엄용백 돼지국밥,국밥,서울 종로구 인사동3길 20,https://pcmap.place.naver.com/restaurant/1473360805/review/visitor#
아키비스트,"카페,디저트",서울 종로구 효자로13길 52 1층 아키비스트 서촌,https://pcmap.place.naver.com/restaurant/1783153281/review/visitor#
롤라곱창,한식,서울 종로구 북촌로2길 4 1층,https://pcmap.place.naver.com/restaurant/1470187466/review/visitor#
한양중식 종로점,중식당,서울 종로구 종로 51 종로타워 지하 2층 한양중식,https://pcmap.place.naver.com/restaurant/1992882869/review/visitor#
오레노라멘 인사점,일본식라면,서울 종로구 율곡로 49-4 1층,https://pcmap.place.naver.com/restaurant/1133826226/review/visitor#
소문난마산아구,"아귀찜,해물찜",서울 종로구 삼일대로 434,https://pcmap.place.naver.com/restaurant/37852829/review/visitor#
호호식당 대학로,일식당,서울 종로구 대학로9길 35,https://pcmap.place.naver.com/restaurant/85806567/review/visitor#
혜화칼국수,국수,서울 종로구 창경궁로35길 13,https://pcmap.place.naver.com/restaurant/11678822/review/visitor#
정돈 대학로본점,돈가스,서울 종로구 대학로9길 12 지층,https://pcmap.place.naver.com/restaurant/37126807/review/visitor#
아티장 크로아상,베이커리,서울 종로구 계동길 51,https://pcmap.place.naver.com/restaurant/1363067761/review/visitor#
신안촌 본점,한정식,서울 종로구 사직로12길 8,https://pcmap.place.naver.com/restaurant/12931066/review/visitor#
뼈탄집,"육류,고기요리",서울 종로구 자하문로1길 13,https://pcmap.place.naver.com/restaurant/1488058730/review/visitor#
봉탁항아리바비큐 불쭈꾸미 삼청동점,"육류,고기요리",서울 종로구 삼청로 104-3,https://pcmap.place.naver.com/restaurant/12854417/review/visitor#
익선정육,"육류,고기요리",서울 종로구 돈화문로11다길 9 1층,https://pcmap.place.naver.com/restaurant/1574607459/review/visitor#
이자카야나무 종각점,이자카야,"서울 종로구 종로10길 16 2, 3층",https://pcmap.place.naver.com/restaurant/1193914144/review/visitor#
대청마루,"육류,고기요리",서울 종로구 인사동4길 17,https://pcmap.place.naver.com/restaurant/13016332/review/visitor#
서촌스코프,"카페,디저트",서울 종로구 필운대로5가길 31 1층 SCOFF,https://pcmap.place.naver.com/restaurant/462568628/review/visitor#
길가온,생선회,서울 종로구 창경궁로16길 6-7 1층,https://pcmap.place.naver.com/restaurant/31454202/review/visitor#
넛츠비어 종각직영점,"맥주,호프",서울 종로구 종로12길 10 지상1층,https://pcmap.place.naver.com/restaurant/1746402603/review/visitor#
JW메리어트동대문스퀘어서울 서울 베이킹 컴퍼니,베이커리,서울 종로구 청계천로 279,https://pcmap.place.naver.com/restaurant/37342028/review/visitor#
고가빈커리하우스,패밀리레스토랑,서울 종로구 경희궁2길 7 3층,https://pcmap.place.naver.com/restaurant/329955337/review/visitor#
최부자보쌈,"족발,보쌈",서울 종로구 수표로20길 22,https://pcmap.place.naver.com/restaurant/20735840/review/visitor#
해운대달맞이빵,베이커리,"서울 종로구 청계천로 59 1층, 2층",https://pcmap.place.naver.com/restaurant/1489824422/review/visitor#
성경만두요리전문점 종로점,"칼국수,만두",서울 종로구 수표로 88,https://pcmap.place.naver.com/restaurant/1336373058/review/visitor#
최대감네,한식,서울 종로구 인사동8길 12-3,https://pcmap.place.naver.com/restaurant/19882235/review/visitor#
제주바당,생선회,"서울 종로구 종로14길 16 2,3층",https://pcmap.place.naver.com/restaurant/1465102756/review/visitor#
청계도깨비 대학로 본점,"육류,고기요리",서울 종로구 동숭길 98 청계도깨비 대학로 본점,https://pcmap.place.naver.com/restaurant/1351207107/review/visitor#
대성집,"곰탕,설렁탕",서울 종로구 사직로 5,https://pcmap.place.naver.com/restaurant/13517178/review/visitor#
헤이커피,"카페,디저트",서울 종로구 대학로11길 19-4 헤이커피,https://pcmap.place.naver.com/restaurant/1119516180/review/visitor#
스미스가좋아하는한옥,이탈리아음식,서울 종로구 삼청로 22-7,https://pcmap.place.naver.com/restaurant/20514821/review/visitor#
찬양집,"칼국수,만두",서울 종로구 돈화문로11다길 5,https://pcmap.place.naver.com/restaurant/11717523/review/visitor#
초이다이닝 광화문점,일식당,서울 종로구 종로 19 2층 216호,https://pcmap.place.naver.com/restaurant/1845118511/review/visitor#
토속촌 삼계탕,"백숙,삼계탕",서울 종로구 자하문로5길 5 토속촌,https://pcmap.place.naver.com/restaurant/35597924/review/visitor#
계열사,"치킨,닭강정",서울 종로구 백석동길 7,https://pcmap.place.naver.com/restaurant/13488297/review/visitor#
도마 인사동점,"백반,가정식",서울 종로구 인사동8길 6-1 1층 도마,https://pcmap.place.naver.com/restaurant/494627193/review/visitor#
진중 우육면관 광화문,아시아음식,서울 종로구 종로7길 29-14,https://pcmap.place.naver.com/restaurant/1349236740/review/visitor#
순대실록 대학로본점,"순대,순댓국",서울 종로구 동숭길 127 우성빌딩,https://pcmap.place.naver.com/restaurant/20148711/review/visitor#
코야코,한식,서울 종로구 동숭길 68 1층 코야코,https://pcmap.place.naver.com/restaurant/31202565/review/visitor#
도토리브라더스,일식당,서울 종로구 경희궁길 41 1층 도토리브라더스,https://pcmap.place.naver.com/restaurant/1677615804/review/visitor#
샤브스톤 종로직영점,샤브샤브,서울 종로구 삼일대로19길 24 2층,https://pcmap.place.naver.com/restaurant/1855680106/review/visitor#
이띵룸,"카페,디저트",서울 종로구 창경궁로 242 3층,https://pcmap.place.naver.com/restaurant/1507844067/review/visitor#
초이다이닝 익선점,일식당,서울 종로구 수표로28길 15 1층,https://pcmap.place.naver.com/restaurant/1826852727/review/visitor#
부암동스코프,베이커리,서울 종로구 창의문로 149 1층,https://pcmap.place.naver.com/restaurant/37844910/review/visitor#
이태리재,이탈리아음식,서울 종로구 율곡로1길 74-9,https://pcmap.place.naver.com/restaurant/37741900/review/visitor#
한옥달 레스토랑,"스파게티,파스타전문",서울 종로구 자하문로1가길 9,https://pcmap.place.naver.com/restaurant/1934318307/review/visitor#
칸다소바 경복궁점,일본식라면,서울 종로구 자하문로7길 5 1층,https://pcmap.place.naver.com/restaurant/1920065620/review/visitor#
양인환대 북창,한식,서울 중구 남대문로1길 36 1층,https://pcmap.place.naver.com/restaurant/1024470646/review/visitor#
스시로 명동성당점,"초밥,롤","서울 중구 명동길 58 1층, 2층",https://pcmap.place.naver.com/restaurant/1147888133/review/visitor#
애성회관한우곰탕,"곰탕,설렁탕",서울 중구 남대문로5길 23 세창빌딩 1층,https://pcmap.place.naver.com/restaurant/32770171/review/visitor#
디핀,양식,서울 중구 퇴계로 411 1층 디핀,https://pcmap.place.naver.com/restaurant/1647309508/review/visitor#
을지다락,양식,서울 중구 수표로10길 19 4층,https://pcmap.place.naver.com/restaurant/1444910504/review/visitor#
명동교자 본점,"칼국수,만두",서울 중구 명동10길 29,https://pcmap.place.naver.com/restaurant/11592650/review/visitor#
정원레스토랑 어반가든,양식,서울 중구 정동길 12-15,https://pcmap.place.naver.com/restaurant/11736109/review/visitor#
꼬지사께 동대문점,"오뎅,꼬치","서울 중구 장충단로 249-28 지하1층, 1층, 2층",https://pcmap.place.naver.com/restaurant/1410936033/review/visitor#
덕수정,한식,서울 중구 정동길 41,https://pcmap.place.naver.com/restaurant/13006904/review/visitor#
디라이프스타일키친 광화문점,양식,서울 중구 세종대로 136 서울파이낸스센터 지하1층 101호,https://pcmap.place.naver.com/restaurant/1726866251/review/visitor#
롯데호텔서울 라세느,뷔페,서울 중구 을지로 30,https://pcmap.place.naver.com/restaurant/11714721/review/visitor#
란주칼면,중식당,서울 중구 소공로 64 1층 란주칼면,https://pcmap.place.naver.com/restaurant/13063884/review/visitor#
규반,한식,서울 중구 을지로 29 1F 규반,https://pcmap.place.naver.com/restaurant/1251550930/review/visitor#
꼬치장인,이자카야,서울 중구 퇴계로 192 거봉빌딩 2층,https://pcmap.place.naver.com/restaurant/33284152/review/visitor#
사랑방칼국수,"칼국수,만두",서울 중구 퇴계로27길 46,https://pcmap.place.naver.com/restaurant/11720161/review/visitor#
을지로 베로나,"카페,디저트",서울 중구 충무로5길 24 3층,https://pcmap.place.naver.com/restaurant/1584325830/review/visitor#
고우가 광화문점,소고기구이,서울 중구 세종대로 136 광화문역 SFC몰 지하2층 205호 고우가 광화문점,https://pcmap.place.naver.com/restaurant/1250338209/review/visitor#
놉스 서울역점,"스테이크,립",서울 중구 세종대로 14 2층 201호,https://pcmap.place.naver.com/restaurant/1972518070/review/visitor#
오매가매 충무로점,요리주점,서울 중구 퇴계로 188 충무로역4번출구 바로앞 지하1층 오매가매,https://pcmap.place.naver.com/restaurant/34542140/review/visitor#
순미네행복게장 동대문점,게요리,서울 중구 을지로43길 38 2층 순미네행복게장,https://pcmap.place.naver.com/restaurant/36938836/review/visitor#
딘타이펑 명동점,중식당,서울 중구 명동7길 13 호텔28 2층,https://pcmap.place.naver.com/restaurant/33028446/review/visitor#
그릴1492 본점,돼지고기구이,"서울 중구 퇴계로 369 그릴1492 본점(동대문,신당역,신당동)",https://pcmap.place.naver.com/restaurant/37351404/review/visitor#
커피루소 정동,"카페,디저트",서울 중구 정동길 17 1층,https://pcmap.place.naver.com/restaurant/38238621/review/visitor#
금토일샴페인빠,와인,서울 중구 충무로 43-2 2층,https://pcmap.place.naver.com/restaurant/1384582401/review/visitor#
롯데호텔서울 델리카한스,베이커리,서울 중구 을지로 30,https://pcmap.place.naver.com/restaurant/11715731/review/visitor#
pasta ta ta,양식,서울 중구 남대문로9길 6 스몰하우스 빅도어 1층,https://pcmap.place.naver.com/restaurant/1538977288/review/visitor#
서울신라호텔 더 파크뷰,뷔페,서울 중구 동호로 249 1층,https://pcmap.place.naver.com/restaurant/13166754/review/visitor#
다케오 호르몬 데판야끼,"육류,고기요리",서울 중구 을지로12길 14 1층,https://pcmap.place.naver.com/restaurant/1077544597/review/visitor#
르빵 명동성당점,베이커리,서울 중구 명동길 74 B103호,https://pcmap.place.naver.com/restaurant/37520301/review/visitor#
금돼지식당,돼지고기구이,서울 중구 다산로 149,https://pcmap.place.naver.com/restaurant/37869877/review/visitor#
도깨비불고기 동대문본점,"육류,고기요리",서울 중구 을지로43길 38,https://pcmap.place.naver.com/restaurant/31353086/review/visitor#
쯔루하시 후게츠 명동점,일식당,서울 중구 명동8길 21-5 해암빌딩 2층,https://pcmap.place.naver.com/restaurant/21037913/review/visitor#
우육미,"육류,고기요리",서울 중구 퇴계로 373,https://pcmap.place.naver.com/restaurant/1011242808/review/visitor#
이억만특수부위,한식,서울 중구 충무로 46-1 1층,https://pcmap.place.naver.com/restaurant/1464083746/review/visitor#
산수갑산,"순대,순댓국",서울 중구 을지로20길 24,https://pcmap.place.naver.com/restaurant/18085955/review/visitor#
더 스팟 패뷸러스,"카페,디저트",서울 중구 명동2길 22 1.2층,https://pcmap.place.naver.com/restaurant/181633326/review/visitor#
하동관 명동본점,"곰탕,설렁탕",서울 중구 명동9길 12,https://pcmap.place.naver.com/restaurant/11679353/review/visitor#
동원집,감자탕,서울 중구 퇴계로27길 48 1층 동원집,https://pcmap.place.naver.com/restaurant/18079276/review/visitor#
초반식당,"육류,고기요리",서울 중구 수표로6길 8-1 1층,https://pcmap.place.naver.com/restaurant/20498556/review/visitor#
웨스틴 조선 서울 아리아,뷔페,서울 중구 소공로 106 웨스틴 조선 서울 저층 로비,https://pcmap.place.naver.com/restaurant/11714851/review/visitor#
유즈라멘,일본식라면,서울 중구 만리재로 217,https://pcmap.place.naver.com/restaurant/1539185460/review/visitor#
